1	1242647	1242834	2	2	0	1	0	22
1	1242914	1243061	2	2	0	1	0	27
1	1243167	1243443	2	2	0	2	0	34
1	1243553	1243953	2	2	0	1	0	35
1	1244106	1244190	2	2	0	2	0	28
1	1244276	1244354	2	2	0	1	0	17
1	1255488	1256044	2	2	0	5	0	25
1	1256126	1256991	2	2	0	3	0	22
1	1257131	1257207	2	2	0	5	0	36
1	1257311	1263345	2	2	0	6	0	37
1	1263387	1267861	2	2	0	1	0	22
1	1267993	1273665	2	2	0	1	0	22
1	1287837	1287938	1	1	0	1	0	25
1	1288034	1290270	1	3	0	1	0	28
1	1293934	1294089	2	2	0	1	0	37
1	1294817	1295446	2	2	0	1	0	28
1	1295555	1295735	2	2	0	2	0	25
1	1296110	1296210	2	2	0	3	0	37
1	1296281	1296424	2	2	0	1	0	12
1	1296634	1297821	2	2	0	1	0	14
1	1297934	1298029	2	2	0	1	0	28
1	1298114	1298369	2	2	0	1	0	35
1	1299906	1299972	2	2	0	3	0	37
1	1300069	1300157	2	2	0	1	0	13
1	1300203	1300508	2	2	0	2	0	26
1	1300693	1301987	2	2	0	2	0	24
1	1302047	1302921	2	2	0	1	0	14
1	1302976	1303161	2	2	0	1	0	29
1	1303282	1304085	2	2	0	2	0	30
1	1304144	1307768	2	2	0	2	0	12
1	1308721	1308914	1	1	0	1	0	17
1	1309604	1309705	1	1	0	1	0	36
1	1311925	1312017	2	2	0	3	0	36
1	1312148	1312225	2	2	0	4	0	27
1	1312502	1312592	2	2	0	1	0	32
1	1312701	1312786	2	2	0	5	0	37
1	1312950	1313034	2	2	0	9	0	37
1	1313125	1313508	2	2	0	7	0	36
1	1313593	1313731	2	2	0	3	0	33
1	1313922	1314300	2	2	0	5	0	34
1	1314366	1314823	2	2	0	4	0	36
1	1314963	1315403	2	2	0	7	0	26
1	1315439	1315519	2	2	0	5	0	34
1	1315619	1319295	2	2	0	5	0	28
1	1319525	1320455	2	2	0	7	0	37
1	1319706	1320455	2	2	0	1	0	37
1	1320530	1320995	2	2	0	6	0	33
1	1321094	1324580	2	2	0	7	0	37
1	1325103	1326835	1	1	0	1	0	28
1	1327033	1327240	1	1	0	2	0	23
1	1336516	1337976	2	2	0	4	0	29
1	1338184	1338268	2	2	0	4	0	28
1	1338437	1338521	2	2	0	4	0	30
1	1338654	1339361	2	2	0	1	0	36
1	1339440	1339581	2	2	0	2	0	33
1	1339650	1339735	2	2	0	2	0	22
1	1339813	1340037	2	2	0	6	0	33
1	1340153	1340246	2	2	0	2	0	26
1	1340178	1340246	2	2	0	8	0	35
1	1340317	1340409	2	2	0	3	0	30
1	1340504	1341666	2	2	0	3	0	27
1	1341806	1342052	2	2	0	4	0	36
1	1342157	1342362	2	2	0	2	0	21
1	1342485	1342688	2	2	0	1	0	33
1	1342759	1348895	2	2	0	2	0	31
1	1355741	1357213	1	1	0	1	0	25
1	1373903	1373999	2	2	0	12	0	35
1	1374446	1374704	2	2	0	7	0	37
1	1374591	1374704	2	2	0	1	0	13
1	1374791	1375153	2	2	0	10	0	35
1	1374791	1375258	2	2	0	1	0	29
1	1387583	1387776	2	2	0	6	0	34
1	1387870	1387953	2	2	0	8	0	36
1	1388066	1390229	2	2	0	6	0	36
1	1390372	1390458	2	2	0	7	0	37
1	1390564	1390765	2	2	0	9	0	36
1	1390866	1393395	2	2	0	4	0	31
1	1392804	1393395	2	2	0	3	0	33
1	1393461	1395393	2	2	0	3	0	32
1	1395515	1398232	2	2	0	6	0	36
1	1398343	1398596	2	2	0	2	0	35
1	1398672	1399018	2	2	0	5	0	37
1	1399690	1400157	1	1	0	1	0	13
1	1402257	1402461	2	2	0	1	0	17
1	1402257	1405808	2	2	0	14	0	37
1	1405887	1406908	2	2	0	11	0	37
1	1407020	1407130	2	2	0	15	0	37
1	1437485	1439080	1	1	0	1	0	17
1	1454501	1455462	1	1	0	0	1	26
1	1454501	1485781	1	1	0	0	1	26
1	1456350	1457128	1	1	0	0	1	25
1	1456350	1487862	1	1	0	0	2	35
1	1456350	1525239	1	1	0	0	2	25
1	1472090	1516011	1	1	0	0	1	19
1	1477351	1478643	1	1	0	0	2	36
1	1477351	1517310	1	1	0	0	2	36
1	1478746	1479048	1	1	0	1	0	15
1	1479109	1480866	1	1	0	1	2	33
1	1479109	1518920	1	1	0	0	2	33
1	1480937	1482137	1	1	0	1	1	35
1	1480937	1520140	1	1	0	0	2	35
1	1485172	1485781	1	1	0	2	0	21
1	1485839	1486109	1	1	0	3	0	33
1	1486669	1487194	1	1	0	1	0	37
1	1486669	1487862	1	1	0	0	2	35
1	1486669	1525239	1	1	0	0	2	25
1	1487915	1489203	1	1	0	1	2	18
1	1489275	1490256	1	1	0	1	1	17
1	1490672	1509204	1	1	0	0	2	24
1	1490672	1533925	1	1	0	0	2	24
1	1503662	1517310	1	1	0	0	2	36
1	1512474	1516011	1	1	0	0	1	19
1	1516089	1517310	1	1	0	3	2	36
1	1517776	1518920	1	1	0	1	2	33
1	1518991	1520140	1	1	0	0	2	35
1	1520307	1520547	1	1	0	0	1	22
1	1522900	1523510	1	1	0	0	1	26
1	1523568	1523838	1	1	0	1	0	30
1	1523965	1524272	1	1	0	0	1	32
1	1524398	1525239	1	1	0	0	2	25
1	1525292	1526460	1	1	0	0	1	14
1	1527863	1529222	1	1	0	4	0	15
1	1529332	1533925	1	1	0	2	2	24
1	1542168	1543868	2	2	0	21	0	37
1	1543988	1544862	2	2	0	23	1	34
1	1545003	1564772	2	2	0	22	1	37
1	1564917	1574477	2	2	0	6	0	36
1	1623483	1623773	1	1	0	1	0	28
1	1623680	1623773	1	1	0	1	0	12
1	1624902	1624990	1	1	0	1	0	34
1	1625186	1625285	1	1	0	2	0	31
1	1625654	1626649	1	1	0	1	0	34
1	1627208	1627295	1	3	0	3	0	32
1	1627830	1628018	1	1	0	3	0	24
1	1628400	1628488	1	1	0	1	0	24
1	1634329	1634450	1	1	0	0	1	12
1	1634787	1635158	1	1	0	1	0	35
1	1635857	1635936	2	2	0	1	7	36
1	1636127	1636332	2	2	0	0	2	37
1	1636482	1636681	2	2	0	7	0	36
1	1636799	1636896	2	2	0	4	0	28
1	1636854	1637080	2	2	0	0	1	17
1	1637005	1637080	2	2	0	6	0	28
1	1637203	1637407	2	2	0	0	1	28
1	1637514	1637761	2	2	0	4	2	34
1	1637884	1638499	2	2	0	1	6	32
1	1637884	1705641	2	2	0	0	5	32
1	1638591	1640276	2	2	0	1	5	34
1	1638591	1640392	2	2	0	0	2	28
1	1638591	1707408	2	2	0	0	6	34
1	1638591	1707524	2	2	0	0	2	28
1	1640453	1641047	2	2	0	0	14	34
1	1640453	1708179	2	2	0	0	13	34
1	1641114	1641661	2	2	0	0	10	36
1	1641114	1708793	2	2	0	0	7	31
1	1641821	1641905	2	2	0	0	13	35
1	1642002	1642385	2	2	0	0	9	29
1	1642509	1645125	2	2	0	1	3	34
1	1642509	1712263	2	2	0	0	5	37
1	1645263	1649498	2	2	0	6	0	32
1	1645263	1716345	2	2	0	0	3	34
1	1649638	1652438	2	2	0	4	1	28
1	1649638	1652468	2	2	0	1	0	27
1	1652567	1655368	2	2	0	2	1	33
1	1652567	1721595	2	2	0	0	7	37
1	1655485	1657374	2	2	0	3	5	34
1	1655485	1722707	2	2	0	0	5	34
1	1657499	1658455	2	2	0	0	1	15
1	1657499	1658913	2	2	0	4	0	37
1	1657499	1724257	2	2	0	0	5	34
1	1666020	1668326	2	2	0	3	4	36
1	1666020	1734689	2	2	0	0	4	35
1	1669737	1670036	2	2	0	1	0	19
1	1670152	1671508	2	2	0	1	0	20
1	1671630	1675462	2	2	0	0	2	26
1	1671630	1738320	2	2	0	0	2	26
1	1675591	1676063	2	2	0	0	3	37
1	1676200	1676377	2	2	0	2	5	33
1	1676847	1692448	2	2	0	0	1	32
1	1692623	1697311	1	1	0	0	1	19
1	1699248	1699372	1	1	0	0	1	29
1	1701488	1701607	1	1	0	0	1	12
1	1703000	1703079	2	2	0	1	7	37
1	1703270	1703475	2	2	0	1	2	37
1	1703625	1703823	2	2	0	3	0	36
1	1703941	1704038	2	2	0	2	0	30
1	1703996	1704222	2	2	0	1	1	17
1	1704147	1704222	2	2	0	2	0	22
1	1704345	1704549	2	2	0	1	1	34
1	1704656	1704903	2	2	0	3	0	36
1	1705026	1705641	2	2	0	0	6	32
1	1705733	1707408	2	2	0	1	6	34
1	1705733	1707524	2	2	0	2	2	29
1	1707585	1708179	2	2	0	1	14	34
1	1708246	1708793	2	2	0	0	10	36
1	1708953	1709037	2	2	0	0	13	35
1	1709134	1709517	2	2	0	0	9	29
1	1709641	1712263	2	2	0	0	5	37
1	1712401	1716345	2	2	0	1	3	34
1	1716479	1719327	2	2	0	3	0	25
1	1716479	1719357	2	2	0	1	1	28
1	1719456	1721595	2	2	0	3	7	37
1	1721712	1722707	2	2	0	2	7	35
1	1722832	1723799	2	2	0	0	2	26
1	1722832	1724257	2	2	0	2	5	34
1	1732524	1734689	2	2	0	1	0	13
1	1738449	1738921	2	2	0	1	3	37
1	1739058	1739235	2	2	0	1	5	37
1	1745898	1749934	1	1	0	0	1	19
1	1751858	1751982	1	1	0	0	1	29
1	1753061	1753566	2	2	0	6	0	29
1	1753650	1754050	2	2	0	5	0	37
1	1754209	1754283	2	2	0	6	0	31
1	1754384	1754543	2	2	0	12	0	36
1	1754699	1755373	2	2	0	7	0	27
1	1754699	1756257	2	2	0	1	0	28
1	1755477	1756257	2	2	0	10	0	36
1	1756344	1756502	2	2	0	7	0	30
1	1756609	1757180	2	4	0	6	0	34
1	1757311	1759733	2	2	0	1	0	27
1	1757311	1761951	2	2	0	10	0	31
1	1762036	1765227	2	2	0	5	0	36
1	1765447	1778288	2	2	0	1	0	35
1	1787054	1787321	2	2	0	26	0	36
1	1787054	1787325	2	2	0	2	0	33
1	1787438	1789052	2	2	0	27	0	37
1	1789270	1790394	2	2	0	29	0	37
1	1790597	1793244	2	2	0	31	0	37
1	1793312	1804418	2	2	0	22	0	35
1	1804582	1806474	2	2	0	29	0	37
1	1806539	1815755	2	2	0	16	0	35
1	1815863	1817836	2	2	0	22	0	36
1	1817876	1825396	2	2	0	20	0	36
1	1825500	1839189	2	2	0	9	0	37
1	1839239	1890819	2	2	0	7	0	28
1	2050702	2055440	1	1	0	2	0	30
1	2055563	2056483	1	1	0	2	0	35
1	2056574	2059540	1	1	0	2	0	34
1	2059592	2135261	1	1	0	3	0	37
1	2135348	2144209	1	1	0	2	0	36
1	2144342	2146026	1	1	0	4	0	28
1	2146109	2148871	1	1	0	2	0	35
1	2148925	2150789	1	1	0	10	0	32
1	2150979	2155994	1	1	0	6	0	36
1	2156093	2169517	1	1	0	3	0	35
1	2169605	2172054	1	1	0	7	0	34
1	2172191	2172300	1	1	0	7	0	32
1	2172389	2173896	1	1	0	6	0	34
1	2174017	2174753	1	1	0	2	0	36
1	2174834	2175223	1	1	0	3	0	32
1	2184699	2184921	1	1	0	6	0	35
1	2189782	2193638	2	2	0	1	0	29
1	2194134	2194687	2	2	0	2	0	32
1	2229736	2302977	1	1	0	2	0	12
1	2303104	2303284	1	1	0	2	0	20
1	2304103	2304292	1	1	0	1	0	24
1	2304109	2304292	1	1	0	1	0	26
1	2378981	2379108	2	2	0	1	0	22
1	2385898	2387418	2	2	0	2	0	27
1	2387530	2388238	2	2	0	1	0	32
1	2391959	2393207	1	1	0	2	0	22
1	2391959	2395783	1	1	0	7	0	35
1	2392716	2394646	1	1	0	1	0	27
1	2393356	2395783	1	1	0	1	0	35
1	2394729	2395783	1	1	0	1	0	34
1	2395872	2397115	1	1	0	16	0	37
1	2397221	2399414	1	1	0	19	0	37
1	2399515	2400856	1	1	0	23	0	34
1	2400936	2402206	1	1	0	23	0	35
1	2402343	2403034	1	1	0	33	0	37
1	2405835	2406483	2	2	0	2	0	35
1	2406620	2406719	2	2	0	4	0	37
1	2406896	2408451	2	2	0	2	0	33
1	2408859	2410370	2	2	0	2	0	21
1	2410452	2412390	2	2	0	3	0	37
1	2489868	2491191	1	1	0	1	0	22
1	2494949	2495487	1	1	0	1	0	26
1	2499231	2499640	1	1	0	1	0	31
1	2510158	2510677	2	2	0	1	0	31
1	2510783	2511337	2	2	0	2	0	34
1	2511684	2512887	2	2	0	3	0	32
1	2513040	2514001	2	2	0	1	0	31
1	2514090	2514353	2	2	0	3	0	35
1	2514467	2515561	2	2	0	3	0	28
1	2515718	2518163	2	2	0	2	0	21
1	2518598	2519142	2	2	0	4	0	36
1	2519955	2520321	2	2	0	1	0	12
1	2520415	2520722	2	2	0	1	0	13
1	2520907	2521100	2	2	0	2	0	29
1	2521801	2526463	2	2	0	5	0	34
1	2550275	2550572	2	2	0	1	0	20
1	2550275	2550991	2	2	0	1	0	17
1	2553973	2554100	2	2	0	1	0	35
1	2554297	2555680	2	2	0	1	0	24
1	2555870	2556427	2	2	0	1	0	33
1	2556697	2556976	2	2	0	4	0	29
1	2556734	2557725	1	1	0	10	0	37
1	2557835	2558342	1	1	0	7	0	28
1	2558469	2558880	1	1	0	1	0	28
1	2558469	2559822	1	1	0	8	0	37
1	2559979	2560623	1	1	0	7	0	34
1	2560715	2561672	1	1	0	12	0	36
1	2561816	2562864	1	1	0	20	0	32
1	2562897	2563147	1	1	0	8	0	30
1	2581651	2583369	1	1	0	2	0	28
1	2583496	2584124	1	1	0	2	0	35
1	2586949	2587090	1	1	0	2	0	28
1	2587296	2587740	1	1	0	4	0	25
1	2587793	2588389	1	1	0	10	0	30
1	2588454	2588549	1	1	0	4	0	20
1	2588454	2588953	1	1	0	1	0	34
1	2588626	2588921	1	1	0	2	0	37
1	2588626	2588953	1	1	0	2	0	30
1	2589041	2589409	1	1	0	9	0	34
1	2591634	2591931	2	2	0	1	0	31
1	2592028	2592654	2	2	0	3	0	34
1	2592028	2592720	2	2	0	1	0	12
1	2595360	2596008	2	2	0	1	0	36
1	2609832	2611280	2	2	0	1	0	12
1	3425751	3426050	1	1	0	1	0	13
1	3454845	3463065	1	1	0	2	0	34
1	3463673	3466147	1	1	0	3	0	27
1	3466194	3467167	1	1	0	7	0	33
1	3467338	3468879	1	1	0	4	0	26
1	3468937	3469432	1	1	0	6	0	24
1	3469594	3473077	1	1	0	11	0	34
1	3473231	3473392	1	1	0	9	0	36
1	3473523	3474707	1	1	0	4	0	35
1	3474783	3475969	1	1	0	11	0	36
1	3476063	3477833	1	1	0	0	1	27
1	3476063	3477874	1	1	0	6	1	31
1	3478027	3478423	1	1	0	5	0	35
1	3478613	3479516	1	1	0	3	0	37
1	3479591	3479811	1	1	0	3	0	23
1	3479914	3480447	1	1	0	14	0	36
1	3625274	3625423	1	1	0	7	0	35
1	3625516	3625712	1	1	0	12	0	36
1	3625890	3627499	1	1	0	9	0	35
1	3627654	3628408	1	1	0	8	0	35
1	3631118	3631465	2	2	0	2	0	37
1	3631658	3632212	2	2	0	2	0	32
1	3632339	3633397	2	2	0	3	0	21
1	3633504	3634996	2	2	0	2	0	25
1	3635075	3635159	2	2	0	2	0	25
1	3635075	3635943	2	2	0	1	0	36
1	3636031	3636994	2	2	0	1	0	29
1	3637099	3638749	2	2	0	2	0	21
1	3638823	3646665	2	2	0	2	0	25
1	3646783	3647407	2	2	0	2	0	32
1	3647561	3649930	2	2	0	2	0	20
1	3781337	3781511	2	2	0	4	0	37
1	3781602	3782660	2	2	0	5	0	33
1	3782764	3783995	2	2	0	4	0	37
1	3784112	3785086	2	2	0	2	0	27
1	3785204	3786848	2	2	0	2	0	33
1	3815518	3816279	2	2	0	1	0	16
1	3823242	3823423	2	2	0	3	0	22
1	3823563	3825757	2	2	0	1	0	27
1	3825867	3826369	2	2	0	1	0	32
1	3826437	3826707	2	2	0	2	0	23
1	3826745	3829265	2	2	0	2	0	27
1	3829374	3829790	2	2	0	3	0	37
1	3829998	3831045	2	2	0	1	0	30
1	3831223	3833861	2	2	0	5	0	37
1	3834036	3834924	2	2	0	2	0	34
1	3835093	3836494	2	2	0	3	0	21
1	3836693	3837291	2	2	0	1	0	15
1	3837520	3838963	2	2	0	1	0	35
1	3839120	3839607	2	2	0	2	0	30
1	3839777	3844906	2	2	0	3	0	23
1	3845352	3847474	2	2	0	3	0	36
1	3847614	3848607	2	2	0	3	0	21
1	3848782	3852294	2	2	0	1	0	32
1	3852422	3856888	2	2	0	1	0	18
1	3857718	3858717	1	1	0	2	0	37
1	3858845	3865811	1	1	0	1	0	28
1	3866001	3867973	1	1	0	1	0	17
1	3869776	3872471	1	1	0	1	0	32
1	3872573	3883506	1	1	0	1	0	29
1	3890074	3890568	2	2	0	2	0	28
1	3891058	3892882	2	2	0	3	0	31
1	3892997	3900171	2	2	0	2	0	24
1	5864034	5864337	2	2	0	1	0	17
1	5891029	5904616	2	2	0	1	0	33
1	5907223	5909151	2	2	0	1	0	31
1	6186711	6192929	2	2	0	1	0	34
1	6186817	6192929	2	2	0	6	7	37
1	6186817	6192946	2	2	0	1	0	30
1	6193055	6197651	2	2	0	7	0	37
1	6197751	6199561	2	2	0	1	0	15
1	6197757	6199561	2	2	0	230	6	32
1	6205414	6205753	2	2	0	1	0	29
1	6209026	6209114	1	1	0	1	0	30
1	6210939	6211020	1	1	0	1	0	35
1	6212054	6212230	1	1	0	1	0	32
1	6212904	6213065	1	1	0	1	0	29
1	6218370	6219235	1	1	0	3	0	26
1	6225263	6231901	2	2	0	8	0	31
1	6232120	6233473	2	2	0	4	0	36
1	6233644	6234885	2	2	0	1	0	32
1	6250625	6251337	2	2	0	2	0	31
1	6264696	6276213	2	2	0	2	0	16
1	6264696	6281101	2	2	0	6	0	34
1	6281287	6294863	2	2	0	6	0	37
1	6294981	6318491	2	2	0	2	0	34
1	6318579	6327298	2	2	0	2	0	24
1	6327414	6333476	2	2	0	4	0	35
1	6333569	6339432	2	2	0	6	0	37
1	6339590	6349748	2	2	0	5	0	36
1	6349867	6360569	2	2	0	2	0	29
1	6349867	6360857	2	2	0	1	0	24
1	6349867	6393256	2	2	0	2	0	32
1	6419341	6419606	2	2	0	1	0	26
1	6419703	6419775	2	2	0	1	0	25
1	6448118	6448640	1	1	0	1	0	35
1	6449092	6451602	1	1	0	1	0	21
1	6451371	6451602	1	1	0	7	0	36
1	6451749	6451832	1	1	0	5	0	37
1	6452097	6457183	1	1	0	5	0	35
1	6457264	6457360	1	1	0	1	0	12
1	6460111	6461179	1	1	0	1	0	20
1	6461763	6461993	2	2	0	2	0	37
1	6462175	6462628	2	2	0	3	0	35
1	6462664	6462862	2	2	0	2	0	33
1	6462667	6462862	2	2	0	1	0	37
1	6462971	6463071	2	2	0	1	0	21
1	6464454	6464551	2	2	0	1	0	19
1	6464720	6465087	2	2	0	1	0	15
1	6468587	6469041	2	2	0	1	0	15
1	6469242	6469334	2	2	0	3	0	37
1	6469451	6469543	2	2	0	2	0	25
1	6470356	6470505	2	2	0	1	0	37
1	6470644	6470734	2	2	0	1	0	30
1	6474588	6475046	2	2	0	1	0	37
1	6526004	6526695	2	2	0	2	0	32
1	6529172	6531967	2	2	0	1	0	16
1	6532080	6532462	2	2	0	2	0	18
1	6544923	6545044	2	2	0	3	0	35
1	6545003	6549570	2	2	0	1	0	21
1	6545181	6549570	2	2	0	1	0	18
1	6549699	6550395	2	2	0	1	0	20
1	6580071	6580540	1	1	0	1	0	12
1	6581300	6582057	1	1	0	1	0	32
1	6582300	6585918	1	1	0	2	0	22
1	6586031	6586694	1	1	0	2	0	27
1	6587633	6588059	1	1	0	1	0	29
1	6588197	6588277	1	1	0	2	0	36
1	6588197	6588281	1	1	0	1	0	13
1	6588443	6588755	1	1	0	2	0	37
1	6588845	6588915	1	1	0	1	0	13
1	6593659	6595484	2	2	0	1	0	24
1	6595558	6599046	2	2	0	1	0	24
1	6625293	6628498	1	1	0	3	0	37
1	6628692	6630287	1	1	0	2	0	30
1	6630354	6632390	1	1	0	1	0	30
1	6632496	6632767	1	1	0	1	0	14
1	6632496	6632795	1	1	0	1	0	28
1	6635701	6636116	2	2	0	8	0	34
1	6636247	6637197	2	2	0	7	0	37
1	6637341	6637446	2	2	0	6	0	31
1	6637505	6638294	2	2	0	13	0	37
1	6638365	6639901	2	2	0	15	0	37
1	6640058	6644557	2	2	0	6	0	35
1	6644675	6645040	2	2	0	7	0	33
1	6645127	6645788	2	2	0	9	0	37
1	6645979	6651528	2	2	0	7	0	33
1	6651603	6652828	2	2	0	5	0	31
1	6652952	6653910	2	2	0	8	0	36
1	6654040	6667708	2	2	0	11	0	37
1	6667811	6678393	2	2	0	7	0	36
1	6678468	6680907	2	2	0	13	0	33
1	6681038	6701728	2	2	0	11	0	35
1	6785576	6820180	1	1	0	15	0	31
1	6785576	6825091	1	1	0	3	0	26
1	6820251	6825091	1	1	0	10	0	35
1	6825211	6871756	1	1	0	7	0	37
1	6871841	6886239	1	1	0	1	0	31
1	6871841	6887653	1	1	0	1	0	20
1	7771386	7773441	1	1	0	22	0	37
1	7773512	7777159	1	1	0	17	0	37
1	7777319	7778117	1	1	0	14	0	37
1	7778170	7779625	1	1	0	10	0	35
1	7784377	7784653	1	1	0	1	0	14
1	7785006	7785440	1	1	0	2	0	33
1	7785587	7786720	1	1	0	4	0	37
1	7786837	7788044	1	1	0	1	0	32
1	7803154	7803691	1	1	0	1	0	35
1	7803849	7808892	1	1	0	1	0	26
1	7820240	7820466	1	1	0	1	0	32
1	7820641	7826479	1	1	0	1	0	34
1	7826711	7827117	1	1	0	2	0	25
1	7961736	7962762	1	1	0	8	0	34
1	7961794	7962762	1	1	0	11	0	32
1	7962876	7965323	1	1	0	32	0	36
1	7965426	7969344	1	1	0	33	0	37
1	7969405	7970893	1	1	0	25	0	36
1	7970964	7977651	1	1	0	22	0	35
1	7977739	7984893	1	1	0	29	0	37
1	8014397	8015307	2	2	0	6	0	36
1	8015385	8015494	2	2	0	6	0	36
1	8355121	8355418	2	2	0	5	0	28
1	8355600	8356099	2	2	0	3	0	36
1	8356247	8358195	2	2	0	4	0	32
1	8358917	8359763	2	2	0	2	0	34
1	8359987	8360111	2	2	0	3	0	26
1	8361491	8361762	2	2	0	5	0	32
1	8361877	8362682	2	2	0	5	0	31
1	8362845	8364055	2	2	0	6	0	35
1	8364256	8364745	2	2	0	5	0	24
1	8364839	8365811	2	2	0	7	0	34
1	8422808	8423166	2	2	0	1	0	21
1	8422808	8423560	2	2	0	1	0	15
1	8422808	8465924	2	2	0	2	0	35
1	8495163	8497404	2	2	0	1	0	35
1	8508676	8541213	2	2	0	1	0	33
1	8541319	8556474	2	2	0	2	0	16
1	8556572	8557417	2	2	0	4	0	30
1	8614687	8624309	2	2	0	1	0	19
1	8624381	8655972	2	2	0	4	0	36
1	8656442	8703054	2	4	0	1	0	15
1	8861430	8862886	2	2	0	14	1	35
1	8862946	8863234	2	2	0	56	0	37
1	8863344	8863890	2	2	0	50	0	37
1	8864093	8865284	2	2	0	60	0	37
